1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
3.657115,9.462201913787348,6.144672282913005,7.224358591333279,8.993001818888796,19.08811371598912,49.630303161829325,34.77634703481914,30.250523358981965,7.615437449359013,8.445601708173827,3.98958,9.213383681644174,8.338965322969612,10.224257673196016,33.55556025713618,30.313377727155903,33.33973480172157,27.11413952439536,21.18082007308065,17.336428956989707,22.097978706786435,19.05353812903254,3.091662448749536
8.264537145604237,7.5700798330724925,12.35564507594406,10.760493638922428,6.756657165904353,13.704342560883296,32.55704421762908,19.54287921220839,25.4960526305268,28.574904400960303,35.69284881169193,20.71359032356626,65.44894471987459,10.888934390745584,9.074111992287989,7.938996387983587,12.074775429650105,46.3605860978446,51.88306988361422,20.76261474080661,13.618681618147548,76.79804185085476,24.2971450164056,29.519626814327395
3.88102,6.575868926197753,6.575868926197753,4.269122,6.249792781097038,6.874772059206743,7.060255736038054,14.455918474420924,6.768455416160082,3.2865183,4.633489160805721,9.998724159756234,18.356079828945106,19.599341682741013,20.74923163925996,30.368887089136084,37.8917613334348,29.94578158421464,25.91357544684774,16.700716032067234,19.981273359574185,14.610862368604588,2.6416154424407843,3.461185853559477
4.104925000000001,4.319095000000002,4.319095000000002,4.515417500000001,4.104925000000001,4.515417500000001,5.182914000000001,4.3123509,29.93120683862321,44.69613816583675,57.49710654279375,11.403099180991696,10.203140384201848,10.609132513764106,3.1719874999999997,3.533805000000001,2.5693098750000005,1.8314040789000003,1.6393642650000004,1.6862032440000008,14.759973390656691,1.7873460000000003,1.9859400000000005,2.482425
9.03941349272952,9.68355525655847,9.792049195396636,10.237142340641938,6.902777138987994,10.711291856408227,18.662251199985867,64.72472272790193,23.793804650507383,107.05593861346904,50.65295221658618,31.73294701542333,12.404856773358068,17.661329949405378,14.946033435605248,27.422483428916532,23.315765900587174,46.42537336181702,20.662214935155923,30.331473533565887,38.92565821235205,29.47981695117037,30.125701098323745,7.537984242876552
4.104925000000001,4.319095000000002,4.319095000000002,4.515417500000001,4.104925000000001,14.395286383870168,46.13397361935793,26.02042542,37.45050476261407,38.97743940470495,11.353302237969192,4.4781,4.20552,3.806385,3.1719874999999997,12.992972501849684,38.60381828973826,21.95452495915572,14.598560012503192,23.258635965520547,15.30492041046144,22.30921839348257,10.930969315275208,2.482425
2.6835885647412945,15.41608237381748,7.23435462325159,16.60220723324003,10.680244371755958,8.823323657158193,16.914031887387456,25.28234308020201,21.038298294540304,3.583595899854792,9.0590145058508,16.464998908998375,21.594064991089834,19.18870002736994,16.693011866395796,12.684659345269715,43.84394519814672,37.81133733890127,33.42738092842146,33.907552274543846,24.58300298854872,25.62030550277178,27.46368267642661,4.962005783434637
3.58248,8.897281582234239,8.897281582234239,3.940728000000001,8.456094065759812,7.595938549319858,12.414596808731206,7.002148501852832,11.340124401640194,7.1607742020502405,6.90115727459882,4.87482725271269,8.66331850531598,8.971675092273593,35.96596791601133,31.747224174335066,15.504993804130148,17.797994075907695,12.74019189171524,18.25718274746793,19.453636111473312,13.666276528165929,11.27530736575979,5.113764395499017
17.693368838181286,26.88953254662757,9.437278092984556,8.777463179082892,8.686513344586015,7.098021585065773,7.701971464881729,10.912094514728569,18.690955188794906,8.572518711311293,11.517721178662065,9.691848654065833,14.065649948538764,17.99216756703681,5.074039380019385,11.915747707681561,33.660539256463096,14.23128497062406,17.70585263030877,16.77905271289523,15.206960652098005,23.46987580978837,25.325291192956232,1.8505350000000005
8.064509848991236,8.44327273407805,13.766675191261658,14.392433154500823,12.560441441122064,3.9003077846332737,16.189466407152313,10.101631389603618,16.401507008302197,63.65075633241777,17.636339058042847,25.90678868877032,23.01033434925018,25.966415282683684,7.974825679761648,9.811119697512801,12.556456191871618,13.684483866800504,7.453674428969896,7.190505583448139,8.171058952950242,4.101134555109567,6.954785928798456,2.660500039169082
7.801598006037742,12.53252550489933,12.748919667820273,11.458349803200475,21.065500182426984,14.838616966904524,22.19011594774701,18.621486731090556,36.75594174806567,5.90873158933416,59.17506765974856,31.34716796914517,13.820228235076009,8.854078878087929,8.440611667452353,20.039457799729657,63.97561109115635,20.792035144359385,15.567186871422296,34.00031346738849,16.88498990776298,23.25030680099599,22.837776886484058,21.810629464692266
3.58248,17.60202103292662,17.60202103292662,8.25227399493053,13.935123235058482,16.735146346931614,14.759124818232104,50.83152839453743,43.569227498951896,51.7241347443613,38.81076508649743,63.56653998198328,29.963731580694084,14.678299557889432,28.681508655103357,7.720664759811471,7.487060865725014,4.9422217495678655,6.681058016357197,8.130005056347224,18.47109137313766,34.26252184272118,32.4166801470725,7.690495467555634
29.8113475121765,16.323605521811714,7.763372124239349,6.237266571437626,6.619225218429917,17.25539835462576,18.472053241175807,17.52525603332774,19.985874855253893,19.075470211656764,6.216315857308095,4.529312431042483,7.559226350874676,19.562566918125615,19.343186050060602,15.482431839479974,14.295761189169523,17.679919312054704,33.02623477699306,22.517490817253663,18.06719391178759,28.79901369333841,28.465637210846783,4.462043332113524
2.462955,10.460475956375143,5.016937216163235,10.935952136210377,9.94177466928216,8.400222819312452,8.477954498135285,24.291163803891465,39.52097501546883,28.699259445642845,5.743945210326273,8.978693346661256,17.0350991590581,11.543588593301537,2.5726580681902855,14.870192707359081,24.192462326484943,28.699346352399797,26.572588806495183,28.74585895803384,28.43505929616181,23.84220074042758,4.438026537343568,2.3413798693135326
7.926385679244754,7.552033682126514,13.602726762258031,19.77204401724257,8.395523369443193,16.858595192598738,27.13444602662144,27.13174683444667,62.364750839068336,10.485310334478438,11.177426697243314,21.557779744388853,68.17527555871948,22.187084153809636,21.304243947312365,11.781204648285232,23.116446967853825,28.021334171168792,23.00820320042363,29.534639666356316,21.30577559651615,26.80509236653396,7.344501396709087,4.35239249054302
5.028104089725424,9.96158594566167,5.332901434867412,8.189254607060377,7.582267449862602,14.691501994044035,16.27473172960145,37.48172692205121,69.11073897183846,35.278033082328484,30.70830094952508,30.863853930771704,30.139387835910494,28.8752579082708,20.312149841681233,11.875211851398783,4.815001958632334,16.702929047117625,27.784563256473252,30.631959519179627,25.22714058450036,30.43519695665733,13.702715351665752,71.77059254750361
